,name,mean,std,cat,mean_norm,std_norm,slope
138,Serge LAURENCIN.csv,3.4545454545454546,1.694912172570388,MEN RP3,0.5786796536796536,0.22081228531798466,7.658295385405279e-19
139,Shamus BOULIANNE.csv,3.8,0.8366600265340756,MEN AU3,0.95,0.11180339887498948,1.659066758054283e-18
140,Sho AITA.csv,1.0,0.0,MEN B1,0.19623015873015873,0.0759584692345685,-1.884628580882306e-19
141,Shuhei YUKI.csv,5.6,2.4083189157584592,MEN AL2,0.40349206349206346,0.2055736340643512,9.614081078651261e-19
142,Sianagh GALLAGHER.csv,2.4545454545454546,1.2933395813657265,WOMEN AU-1 (ARM AMPUTEE),1.0,0.0,0.0
143,Simone SALVAGNIN.csv,2.9047619047619047,1.7861904127153378,MEN B2,0.5294232222803652,0.24719633242666242,2.193222137348449e-19
144,Solenne PIRET.csv,1.0833333333333333,0.28867513459481287,WOMEN AU2,0.18326719576719577,0.06794386442932825,-7.7883753967105e-20
145,Sunny YANG.csv,4.166666666666667,1.3291601358251257,MEN RP1,0.38429144385026737,0.1687776644329418,-2.4161199609178567e-18
146,Takuya OKADA.csv,4.4,2.792848008753788,MEN RP1,0.4317436974789916,0.33658485121638604,-1.2618354404091398e-17
147,Tanja GLUSIC.csv,2.7916666666666665,2.4313025077225525,WOMEN B3,0.5274801587301589,0.24547665653180598,6.827302550212162e-19
148,Tanner CISLAW.csv,3.6666666666666665,2.1602468994692865,MEN RP1,0.42196969696969694,0.1455728685404544,1.756618751396579e-18
149,Thierry DELARUE.csv,1.0,0.0,MEN AL2,0.08930739399489399,0.03461670841888942,-1.7552199115656312e-19
150,Thomas MEIER.csv,6.222222222222222,3.6389325447663188,MEN AL2,0.6013757847091181,0.19746021389084548,9.718612295907005e-19
151,Tim SCHAFFRINNA.csv,6.2,3.1198290551460244,MEN RP1,0.6092169595110772,0.2219617221996755,-1.703541375326325e-18
152,Tiziana PAOLINI.csv,2.7777777777777777,1.3944333775567928,WOMEN RP2,0.6291887125220458,0.2718913654679975,-1.694506120060759e-18
153,Tânia CHAVES.csv,6.0,1.8257418583505538,WOMEN AL2,0.7880952380952381,0.16934358174211586,-1.825233983094802e-18
154,Urko CARMONA BARANDIARAN.csv,2.6785714285714284,2.1951726740243167,MEN AL2,0.30687759660973946,0.16026286929382857,3.1470907557140585e-19
155,Valentin-laurentiu MOISE.csv,5.2,1.9235384061671346,MEN B2,0.8992063492063492,0.10542419323391772,-1.3928815726669036e-18
