,name,mean,std,cat,mean_norm,std_norm,slope
79,Anton MARDASHOV.csv,29.642857142857142,9.426698115598981,MEN,0.47803228851445106,0.18915245052210222,-6.587193414669787e-19
80,Anze PEHARC.csv,40.06666666666667,16.11772168704226,MEN,0.591026416590743,0.1834170741943549,4.526650998979053e-19
81,Anze STREMFELJ.csv,46.6,13.722244714331545,MEN,0.7768077088563905,0.21152497510648893,-1.916106880711489e-18
82,Ao YURIKUSA.csv,12.384615384615385,9.278455883914285,MEN,0.14902922491298243,0.098618417606734,8.595021957555691e-19
83,Aries SUSANTI RAHAYU.csv,62.4,27.08874304946614,WOMEN,0.9709897662035111,0.04502175122343672,2.455095564337401e-18
84,Arman SALADA.csv,51.6,31.80880381278114,MEN,0.6842408678278243,0.10322340254881891,5.842843274403501e-19
85,Arman TER-MINASYAN.csv,37.94117647058823,15.064322869927205,MEN,0.6147124017883814,0.17132536227692027,-6.288543373213974e-19
86,Arnaud CEINTRE.csv,41.0,10.928337999374444,MEN,0.6780764684786452,0.17054686293593335,1.0872324471502816e-18
87,Arsène DUVAL.csv,40.875,15.924300089276556,MEN,0.532367917389153,0.22757061656155025,-6.982787977935147e-19
88,Artyom DEVYATERIKOV.csv,66.8,20.11522364335585,MEN,0.6913272425029604,0.1268870869792367,2.2221317443487584e-19
89,Ashima SHIRAISHI.csv,9.3125,8.308379304453226,WOMEN,0.1537188246560979,0.1324397455928712,5.03145786715674e-19
90,Asja GOLLO.csv,28.083333333333332,8.836477427874376,WOMEN,0.47240213234575285,0.11939930435952344,-3.662798995265302e-19
91,Asja GOSAR.csv,22.0,5.813776741499453,WOMEN,0.6369257646657894,0.1709139135368423,1.9778046974481073e-20
92,Aspar ASPAR.csv,71.66666666666667,30.657244929488797,MEN,0.9510421666915151,0.03642152161126439,3.1158071558278396e-19
93,Atsushi SAGA.csv,51.75,17.564168070250297,MEN,0.7817342487064018,0.18860593630383904,-2.5473726230290354e-18
94,Aurélien CULVER.csv,31.583333333333332,17.074480337271726,MEN,0.5268798966836302,0.25468667976356135,-3.1832724935118384e-18
95,Aya ONOE.csv,16.608695652173914,6.286631779453508,WOMEN,0.4249405557249833,0.18209295428582037,-1.263320359006075e-18
96,Ayala KEREM.csv,38.25,12.725115772698157,WOMEN,0.6079417555745323,0.0784476652908905,-1.1956758493348882e-18
97,Babette ROY.csv,59.142857142857146,12.266873704256945,WOMEN,0.7438204912177776,0.1273224320083063,-9.691015478988574e-19
98,Bai-le HUANG.csv,26.23076923076923,5.068758002934022,WOMEN,0.8299536874119494,0.18435619801220207,1.5773250510488174e-18
99,Barbara BACHER.csv,15.03225806451613,7.438567354711851,WOMEN,0.4129290679821869,0.16563465564851784,
100,Barbara SCHRANZ.csv,26.77777777777778,7.084803768944095,WOMEN,0.6457221341761074,0.17610090939396883,5.144536680728543e-19
101,Ben ABEL.csv,78.8,13.754999091239519,MEN,0.8740544140457225,0.07656974800533274,2.68798702754638e-20
102,Benjamin AYALA.csv,73.75,13.844099497948248,MEN,0.8279430324101368,0.13458898152893645,1.811151309774866e-19
103,Benjamin BLASER.csv,52.333333333333336,16.89575883666273,MEN,0.7783983985659244,0.11819738931770692,4.497012237219732e-19
104,Benjamin HANNA.csv,57.44444444444444,14.824903971958056,MEN,0.6765267636254086,0.11248933548593533,3.2274565282713747e-19
105,Benjamin VARGAS.csv,78.5,28.891559705599526,MEN,0.8832269986943639,0.09329737166237119,-3.865965745193081e-19
106,Benoit HEINTZ.csv,39.18181818181818,8.942238889877432,MEN,0.7195800619753656,0.1117859267408699,-2.6225651201564735e-19
107,Bernardino LAGNI.csv,13.666666666666666,7.988497477875485,MEN,0.26052424649435585,0.15636659310492002,
108,Bernhard RÖCK.csv,32.285714285714285,11.068617154562972,MEN,0.5335191534758932,0.14391678773535557,-1.6020139410822026e-19
109,Berta MARTIN SANCHO.csv,32.9,9.814388530225518,WOMEN,0.7408415252898952,0.1329933269948244,-4.954291893359591e-19
110,Bettina SCHÖPF.csv,11.638297872340425,6.677104071295312,WOMEN,0.30637945673140554,0.18768229695717412,4.551181758261284e-19
111,Bianca DE MAGALHAES DE CASTRO.csv,60.07142857142857,12.651933787821868,WOMEN,0.8550914964405864,0.11379375098747495,1.2553906228375124e-19
